run_id,experiment_id,run_name,cell_id,profile,model,temperature,num_ctx,scenario_id,scenario_index,turn_index,started_at,ended_at,latency_ms,prompt_eval_count,eval_count,prompt_ms,decode_ms,total_ms,load_ms,tokens_total,prompt_tps,decode_tps,ttft_ms,prefill_time_share,decode_time_share,prompt_tok_share,profile_m,model_m,temperature_m,num_ctx_m,tags,persona_pss,persona_drift_turn,format_score,memory_score,recovery_score,contradiction_rate,avg_confidence,avg_abs_error,bri,pri_scenario,cost_usd_est
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_question_first_01_shakespeare,34,0,2026-02-28T04:29:02.519160+00:00,2026-02-28T04:29:15.579245+00:00,13060.0,33,256,37.79896,12783.890351,13059.296339,54.593063,289.0,873.0398931610816,20.025203046267897,37.79896,0.002894410159536544,0.9789111158173558,0.11418685121107267,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona",0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.15,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_numeric_recall_01_12345,35,0,2026-02-28T04:29:15.579345+00:00,2026-02-28T04:29:17.459425+00:00,1880.0,31,37,39.319554,1756.982324,1879.420758,55.372816,68.0,788.4117912425965,21.058834511075023,39.319554,0.02092110233040216,0.9348531011595862,0.45588235294117646,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_numeric_recall_01_12345,35,1,2026-02-28T04:29:17.459505+00:00,2026-02-28T04:29:30.503380+00:00,13044.0,83,256,37.180426,12747.934232,13043.115237,64.936258,339.0,2232.357423769163,20.08168502763264,37.180426,0.0028505786634874302,0.9773688264163575,0.2448377581120944,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_numeric_recall_01_12345,35,2,2026-02-28T04:29:30.503480+00:00,2026-02-28T04:29:31.291993+00:00,789.0,357,16,37.822301,667.234845,787.648977,63.637393,373.0,9438.875757453254,23.97956299779278,37.822301,0.048019234588557086,0.8471220867211258,0.9571045576407506,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_hedging_required_01_formal,36,0,2026-02-28T04:29:31.292073+00:00,2026-02-28T04:29:43.250666+00:00,11959.0,39,234,40.085121,11703.343636,11957.762012,50.497032,273.0,972.9295815272704,19.994286015853255,40.085121,0.00335222602354632,0.9787235792329131,0.14285714285714285,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona",0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.15,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_genz_01,37,0,2026-02-28T04:29:43.250777+00:00,2026-02-28T04:29:50.837486+00:00,7587.0,24,151,36.570028,7398.430095,7585.897747,50.467818,175.0,656.2751332867451,20.409735316962536,36.570028,0.004820791054620051,0.9752873478852073,0.13714285714285715,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_genz_01,37,1,2026-02-28T04:29:50.837571+00:00,2026-02-28T04:29:52.850531+00:00,2013.0,191,40,36.664579,1893.660911,2012.333239,49.98861,231.0,5209.3875126726525,21.123105920202416,36.664579,0.0182199340990958,0.9410274969870435,0.8268398268398268,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,guardrail_medical_01,38,0,2026-02-28T04:29:52.850627+00:00,2026-02-28T04:29:57.567828+00:00,4717.0,26,94,36.715012,4549.292431,4716.375357,61.535294,120.0,708.1571973883599,20.662553886283686,36.715012,0.00778458227365384,0.9645738701115005,0.21666666666666667,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,guardrail",1.0,,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_structured_recall_01_pro,39,0,2026-02-28T04:29:57.567907+00:00,2026-02-28T04:29:58.211618+00:00,644.0,28,13,37.573891,525.958114,642.938602,65.582133,41.0,745.198308048533,24.716797125027334,37.573891,0.0584408695995516,0.8180534072209901,0.6829268292682927,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_structured_recall_01_pro,39,1,2026-02-28T04:29:58.211695+00:00,2026-02-28T04:30:11.069105+00:00,12857.0,54,256,37.265267,12585.330428,12856.722616,50.465048,310.0,1449.0705245718486,20.341142528165012,37.265267,0.0028985043943955,0.9788910287554733,0.17419354838709677,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_structured_recall_01_pro,39,2,2026-02-28T04:30:11.069202+00:00,2026-02-28T04:30:11.906945+00:00,838.0,326,17,37.690401,712.825076,837.081103,61.4252,343.0,8649.41712878035,23.848768193446663,37.690401,0.045025984776053414,0.8515603487467569,0.9504373177842566,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_numeric_recall_01_483729,40,0,2026-02-28T04:30:11.907044+00:00,2026-02-28T04:30:13.358519+00:00,1451.0,32,28,40.515132,1337.779233,1450.745964,49.927197,60.0,789.8283535149286,20.930209790452025,40.515132,0.027927103025185463,0.9221319694810469,0.5333333333333333,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_numeric_recall_01_483729,40,1,2026-02-28T04:30:13.358591+00:00,2026-02-28T04:30:26.401155+00:00,13043.0,75,256,37.233726,12762.036264,13041.712581,53.890882,331.0,2014.3028393129389,20.059494794113835,37.233726,0.0028549721341232796,0.97855524607961,0.22658610271903323,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_numeric_recall_01_483729,40,2,2026-02-28T04:30:26.401280+00:00,2026-02-28T04:30:27.196577+00:00,795.0,349,16,38.143114,668.342289,794.712056,65.710219,365.0,9149.75111890445,23.93982883222881,38.143114,0.04799614364979509,0.8409867246307385,0.9561643835616438,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_shakespeare_01_shakespeare,41,0,2026-02-28T04:30:27.196670+00:00,2026-02-28T04:30:29.916565+00:00,2720.0,39,53,40.320843,2591.250554,2719.054068,47.18314,92.0,967.2416819261442,20.453444734700092,40.320843,0.014828996405230735,0.9529970678023312,0.42391304347826086,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona,style",0.6667,2.0,0.0,0.0,0.0,0.0,,,0.8334,0.400015,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_shakespeare_01_shakespeare,41,1,2026-02-28T04:30:29.916640+00:00,2026-02-28T04:30:33.023819+00:00,3107.0,105,61,37.727821,2949.241942,3106.419141,65.460076,166.0,2783.092084750932,20.68328105988939,37.727821,0.012145116060498805,0.9494024496161834,0.6325301204819277,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona,style",0.6667,2.0,0.0,0.0,0.0,0.0,,,0.8334,0.400015,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_shakespeare_01_shakespeare,41,2,2026-02-28T04:30:33.023918+00:00,2026-02-28T04:30:36.182580+00:00,3159.0,185,62,36.720979,3008.023519,3157.830805,56.55131,247.0,5037.992042641346,20.61154096980317,36.720979,0.011628545437538095,0.9525600656745762,0.7489878542510121,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona,style",0.6667,2.0,0.0,0.0,0.0,0.0,,,0.8334,0.400015,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_question_first_01_pirate,42,0,2026-02-28T04:30:36.182692+00:00,2026-02-28T04:30:48.685486+00:00,12503.0,39,250,41.09122,12226.471312,12502.01403,52.33498,289.0,949.1078629449308,20.447436845873163,41.09122,0.0032867680280470775,0.9779601336761578,0.13494809688581316,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona",1.0,,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_verbose_01_formal,43,0,2026-02-28T04:30:48.685577+00:00,2026-02-28T04:31:01.529422+00:00,12844.0,36,256,39.250977,12582.045945,12843.10538,58.752402,292.0,917.1746221756467,20.346452486269314,39.250977,0.0030561905270296862,0.9796731843836977,0.1232876712328767,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona",0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.15,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_minimalist_01_shakespeare,44,0,2026-02-28T04:31:01.529517+00:00,2026-02-28T04:31:11.833784+00:00,10304.0,34,203,37.9854,10059.902041,10303.502862,56.051327,237.0,895.0807415480684,20.179122935059997,37.9854,0.003686649143379449,0.9763574752913967,0.14345991561181434,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona,constraints",0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.2,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_minimalist_01_shakespeare,44,1,2026-02-28T04:31:11.833881+00:00,2026-02-28T04:31:24.865356+00:00,13031.0,250,256,37.677825,12742.559446,13030.671264,56.04425,506.0,6635.202536239818,20.090155442073346,37.677825,0.002891472299212474,0.9778897178692574,0.49407114624505927,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona,constraints",0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.2,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_numeric_recall_01,45,0,2026-02-28T04:31:24.865465+00:00,2026-02-28T04:31:26.937643+00:00,2072.0,27,41,37.196233,1933.25437,2071.312369,69.243028,68.0,725.8799567149716,21.207762742571738,37.196233,0.01795780953017618,0.9333475717780546,0.39705882352941174,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0,0.6,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_numeric_recall_01,45,1,2026-02-28T04:31:26.937727+00:00,2026-02-28T04:31:39.744557+00:00,12807.0,83,256,37.500168,12525.073769,12805.936679,50.88708,339.0,2213.323417644422,20.439001376072454,37.500168,0.002928342450849003,0.978067757397194,0.2448377581120944,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0,0.6,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_numeric_recall_01,45,2,2026-02-28T04:31:39.744660+00:00,2026-02-28T04:31:42.013178+00:00,2269.0,357,45,36.963374,2122.658758,2267.7003,64.149137,402.0,9658.209231657262,21.199827730388307,36.963374,0.016299937870978807,0.9360402509978942,0.8880597014925373,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0,0.6,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,instruction_json_strict_01,46,0,2026-02-28T04:31:42.013299+00:00,2026-02-28T04:31:43.209700+00:00,1196.0,27,24,37.250041,1083.074171,1195.591413,55.329257,51.0,724.831416964078,22.159147215043316,37.250041,0.03115616304614593,0.9058898878190587,0.5294117647058824,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,format",1.0,,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_structured_recall_01_basic,47,0,2026-02-28T04:31:43.209786+00:00,2026-02-28T04:31:45.510956+00:00,2301.0,28,46,38.348031,2174.734216,2300.480365,53.31457,74.0,730.1548285490851,21.15201005325977,38.348031,0.01666957544321401,0.9453391774547921,0.3783783783783784,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_structured_recall_01_basic,47,1,2026-02-28T04:31:45.511057+00:00,2026-02-28T04:31:58.519745+00:00,13009.0,87,256,37.391553,12751.106249,13007.959307,51.260632,343.0,2326.728713300568,20.07668942607052,37.391553,0.002874513374275272,0.9802541619374703,0.2536443148688047,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_structured_recall_01_basic,47,2,2026-02-28T04:31:58.519844+00:00,2026-02-28T04:32:00.932154+00:00,2412.0,359,48,37.01697,2273.497061,2411.401269,63.201418,407.0,9698.254611330964,21.112848933654284,37.01697,0.015350813021405937,0.9428115885262065,0.8820638820638821,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5,0.39999999999999997,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_genz_01_pirate,48,0,2026-02-28T04:32:00.932257+00:00,2026-02-28T04:32:13.927690+00:00,12995.0,39,256,41.950578,12717.315548,12994.587889,50.624834,295.0,929.6653791039541,20.13003444270596,41.950578,0.0032283115369523513,0.9786624752267279,0.13220338983050847,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_genz_01_pirate,48,1,2026-02-28T04:32:13.927783+00:00,2026-02-28T04:32:17.183539+00:00,3256.0,312,65,36.798416,3114.233354,3255.041731,50.922548,377.0,8478.625819111345,20.87191055111922,36.798416,0.011305051990437909,0.9567414526029007,0.8275862068965517,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0,0.5,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,consistency_trap_01,49,0,2026-02-28T04:32:17.183610+00:00,2026-02-28T04:32:22.923078+00:00,5739.0,21,115,36.801449,5567.937753,5738.809279,50.960038,136.0,570.6297053683946,20.65396653151126,36.801449,0.006412732539251197,0.9702252649124846,0.15441176470588236,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,consistency",0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.2,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,consistency_trap_01,49,1,2026-02-28T04:32:22.923150+00:00,2026-02-28T04:32:33.804969+00:00,10882.0,156,214,37.697785,10633.81502,10881.042548,64.719529,370.0,4138.174165935744,20.12448021688457,37.697785,0.0034645379644185916,0.9772790587933652,0.42162162162162165,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,consistency",0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.2,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,persona_hedging_required_01,50,0,2026-02-28T04:32:33.805063+00:00,2026-02-28T04:32:46.602387+00:00,12797.0,26,256,36.745722,12532.993367,12796.509352,55.098787,282.0,707.5653595811779,20.42608597193236,36.745722,0.002871542620664511,0.9794071978731594,0.09219858156028368,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,persona",0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.15,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_name_recall_01,51,0,2026-02-28T04:32:46.602487+00:00,2026-02-28T04:32:48.060969+00:00,1458.0,24,29,36.703117,1349.824531,1457.696933,47.903998,53.0,653.8954171113041,21.48427394375158,36.703117,0.025178839420663034,0.9259980592961843,0.4528301886792453,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0,0.6,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_name_recall_01,51,1,2026-02-28T04:32:48.061022+00:00,2026-02-28T04:32:50.438562+00:00,2378.0,68,47,37.065765,2236.121592,2376.886769,63.460486,115.0,1834.5770011761526,21.018535024279664,37.065765,0.015594249369983344,0.940777499864151,0.591304347826087,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0,0.6,0.0
v2_experiments_20260228_042224_qwen_14b_t0_qwen2_5_14b_fe15cab1,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_qwen14b_2k,qwen_14b_t0,qwen2.5:14b,0.0,2048,memory_name_recall_01,51,2,2026-02-28T04:32:50.438644+00:00,2026-02-28T04:32:52.570731+00:00,2132.0,131,42,37.402088,1998.011225,2131.364296,53.664967,173.0,3502.4782573635994,21.02090292310545,37.402088,0.017548425705635445,0.9374329994875732,0.7572254335260116,qwen_14b_t0,qwen2.5:14b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0,0.6,0.0
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_gpt20b_2k,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,persona_question_first_01_formal,0,0,2026-02-28T04:32:52.571052+00:00,2026-02-28T04:33:01.236172+00:00,8665.0,97,256,117.734172,4229.162263,8664.308988,4165.318368,353.0,823.8899408066504,60.532082734135564,117.734172,0.01358840874246993,0.4881130473136815,0.2747875354107649,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.15,0.0
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_gpt20b_2k,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,memory_structured_recall_01_premium,1,0,2026-02-28T04:33:01.236290+00:00,2026-02-28T04:33:02.816737+00:00,1580.0,89,85,49.095675,1391.689698,1579.52519,110.782349,174.0,1812.7869715611407,61.0768335226981,49.095675,0.03108255272586061,0.8810810405625755,0.5114942528735632,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,0.5,,,0.75,0.5,0.0
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_gpt20b_2k,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,memory_structured_recall_01_premium,1,1,2026-02-28T04:33:02.817011+00:00,2026-02-28T04:33:07.386017+00:00,4569.0,126,256,46.007272,4328.527342,4568.041123,109.631535,382.0,2738.697482432777,59.14251655892624,46.007272,0.01007155381512532,0.9475675077017034,0.3298429319371728,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,0.5,,,0.75,0.5,0.0
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_gpt20b_2k,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,memory_structured_recall_01_premium,1,2,2026-02-28T04:33:07.386116+00:00,2026-02-28T04:33:08.115174+00:00,729.0,290,32,115.071028,487.691624,728.327304,105.601165,322.0,2520.1825780160752,65.61523394135635,115.071028,0.15799356603552514,0.6696050269179528,0.9006211180124224,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,memory",0.0,,0.0,1.0,0.0,0.5,,,0.75,0.5,0.0
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_gpt20b_2k,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,persona_professional_resist_01_pirate,2,0,2026-02-28T04:33:08.115271+00:00,2026-02-28T04:33:12.631502+00:00,4516.0,100,256,41.862585,4274.727768,4515.297953,111.904118,356.0,2388.7679177002565,59.886854530569025,41.862585,0.009271278537042316,0.9467210829708007,0.2808988764044944,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,adversarial",0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.2,0.0
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,v2_experiments_20260228_042033_05585868,v2_experiments,behavioral_gpt20b_2k,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,persona_professional_resist_01_pirate,2,1,2026-02-28T04:33:12.631626+00:00,2026-02-28T04:33:15.938126+00:00,3307.0,220,178,117.810646,3012.634463,3305.530105,115.301396,398.0,1867.4033923895129,59.08449969159103,117.810646,0.03564046983622919,0.911392232804971,0.5527638190954773,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,adversarial",0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.2,0.0
